Customer ID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFMClass,Segment
12906,7,5,2919.81,5,4,4,544,Champions
12907,391,2,508.91,2,2,2,222,Lost
12908,171,5,1776,3,4,4,344,Loyal Customers
12909,35,8,3103.19,4,4,5,445,Champions
12910,18,13,5796.52,5,5,5,555,Champions
12911,547,1,1680.47,1,1,4,114,Lost
12912,4,4,1474.38,5,3,4,534,Loyal Customers
12913,11,12,6165.76,5,5,5,555,Champions
12914,396,1,223.98,2,1,1,211,Lost
12915,144,4,1174.75,3,3,3,333,Loyal Customers
12916,134,7,4654.02,3,4,5,345,Loyal Customers
12917,123,6,4359.2,3,4,5,345,Loyal Customers
12918,621,1,10953.5,1,1,5,115,Lost
12919,3,6,1335.19,5,4,4,544,Champions
12920,12,4,488.09,5,3,2,532,Potential Loyalist
12921,4,74,35921.04,5,5,5,555,Champions
12922,156,1,405.38,3,1,2,312,Potential Loyalist
12923,59,3,789.87,4,3,3,433,Loyal Customers
12924,83,12,2469.4,3,5,4,354,Loyal Customers
12925,70,2,403.59,3,2,2,322,Potential Loyalist
12926,406,4,1548.46,2,3,4,234,At Risk
12927,390,1,197.31,2,1,1,211,Lost
12928,30,12,4304.89,4,5,5,455,Champions
12929,307,1,117.85,2,1,1,211,Lost
12930,73,2,415.8,3,2,2,322,Potential Loyalist
12931,17,57,92347.34,5,5,5,555,Champions
12932,534,8,1698.56,1,4,4,144,At Risk
12933,19,8,1687.03,5,4,4,544,Champions
12934,732,1,181.65,1,1,1,111,Lost
12935,22,13,3900.08,4,5,5,455,Champions
12936,12,4,1063.9,5,3,3,533,Loyal Customers
12937,10,9,3097.61,5,5,5,555,Champions
12938,21,1,114.14,4,1,1,411,Recent Customers
12939,59,20,25264.8,4,5,5,455,Champions
12940,50,2,913.54,4,2,3,423,Recent Customers
12941,720,1,377.49,1,1,2,112,Lost
12942,126,3,942.65,3,3,3,333,Loyal Customers
12943,553,2,496.5,1,2,2,122,Lost
12944,31,2,604.51,4,2,2,422,Recent Customers
12945,283,2,900.11,2,2,3,223,Lost
12946,432,1,324.45,1,1,2,112,Lost
12947,139,6,1908.03,3,4,4,344,Loyal Customers
12948,11,9,2317.43,5,5,4,554,Champions
12949,26,22,15526.7,4,5,5,455,Champions
12950,3,2,1483,5,2,4,524,Recent Customers
12951,4,15,3213.72,5,5,5,555,Champions
12952,1,4,1387.79,5,3,4,534,Loyal Customers
12953,5,2,828.81,5,2,3,523,Recent Customers
12954,634,1,162.45,1,1,1,111,Lost
12955,3,10,4410.24,5,5,5,555,Champions
12956,301,4,521.89,2,3,2,232,At Risk
12957,5,13,8706.97,5,5,5,555,Champions
12958,395,2,539.49,2,2,2,222,Lost
12959,479,1,150.95,1,1,1,111,Lost
12960,409,4,1322.07,1,3,4,134,At Risk
12961,374,1,211.99,2,1,1,211,Lost
12962,2,2,266.39,5,2,1,521,Recent Customers
12963,4,12,3601.59,5,5,5,555,Champions
12964,432,1,132.24,1,1,1,111,Lost
12965,84,1,771.91,3,1,3,313,Potential Loyalist
12966,5,1,160.18,5,1,1,511,Recent Customers
12967,353,3,4306.92,2,3,5,235,At Risk
12968,107,1,135.95,3,1,1,311,Potential Loyalist
12969,598,1,122.45,1,1,1,111,Lost
12970,2,10,1524.97,5,5,4,554,Champions
12971,3,115,15869.99,5,5,5,555,Champions
12972,409,4,1161.2,1,3,3,133,At Risk
12973,409,1,385.55,1,1,2,112,Lost
12974,193,2,408.95,2,2,2,222,Lost
12975,432,6,2100.09,1,4,4,144,At Risk
12976,207,8,3156.38,2,4,5,245,At Risk
12977,151,4,517.63,3,3,2,332,Potential Loyalist
12978,380,5,2502.82,2,4,4,244,At Risk
12979,724,1,517.7,1,1,2,112,Lost
12980,153,21,16245.78,3,5,5,355,Loyal Customers
12981,25,2,372.22,4,2,2,422,Recent Customers
12982,238,8,2744.81,2,4,4,244,At Risk
12983,594,1,490.08,1,1,2,112,Lost
12984,14,1,97.5,5,1,1,511,Recent Customers
12985,24,1,754.38,4,1,3,413,Recent Customers
12986,424,10,2729.84,1,5,4,154,At Risk
12987,69,5,1312.21,3,4,4,344,Loyal Customers
12988,287,1,535.32,2,1,2,212,Lost
12989,4,32,13490.55,5,5,5,555,Champions
12990,27,7,955.5,4,4,3,443,Loyal Customers
12991,18,3,764.82,5,3,3,533,Loyal Customers
12992,720,1,93.35,1,1,1,111,Lost
12993,18,8,1259.63,5,4,4,544,Champions
12994,115,2,645.47,3,2,3,323,Potential Loyalist
12995,80,1,211.32,3,1,1,311,Potential Loyalist
12996,371,1,355.5,2,1,2,212,Lost
12997,17,8,2110.91,5,4,4,544,Champions
12998,488,3,920.08,1,3,3,133,At Risk
12999,191,3,455.88,3,3,2,332,Potential Loyalist
13000,102,4,1032.5,3,3,3,333,Loyal Customers
13001,17,32,23581.09,5,5,5,555,Champions
13002,313,3,414.13,2,3,2,232,At Risk
13003,101,3,149.05,3,3,1,331,Potential Loyalist
13004,7,36,11650.85,5,5,5,555,Champions
13005,169,4,999.68,3,3,3,333,Loyal Customers
13006,51,1,81.57,4,1,1,411,Recent Customers
13007,575,1,175.25,1,1,1,111,Lost
13008,318,3,612.13,2,3,2,232,At Risk
13009,668,1,234,1,1,1,111,Lost
13010,369,2,330.12,2,2,2,222,Lost
13011,367,1,101.1,2,1,1,211,Lost
13012,5,11,2972.83,5,5,5,555,Champions
13013,16,28,12330.67,5,5,5,555,Champions
13014,6,11,5381.08,5,5,5,555,Champions
13015,48,11,6586.42,4,5,5,455,Champions
13016,68,3,789.89,3,3,3,333,Loyal Customers
13017,2,1,204,5,1,1,511,Recent Customers
13018,11,35,9763.16,5,5,5,555,Champions
13019,374,6,1229.95,2,4,3,243,At Risk
13020,558,2,618.96,1,2,3,123,Lost
13021,21,16,4581.81,4,5,5,455,Champions
13022,425,1,65.3,1,1,1,111,Lost
13023,59,3,1449.03,4,3,4,434,Loyal Customers
13024,466,2,555.87,1,2,2,122,Lost
13025,727,1,323.39,1,1,2,112,Lost
13026,27,8,1532.56,4,4,4,444,Champions
13027,109,19,17335.2,3,5,5,355,Loyal Customers
13028,18,2,661.32,5,2,3,523,Recent Customers
13029,26,5,1927.3,4,4,4,444,Champions
13030,6,2,1227.22,5,2,3,523,Recent Customers
13031,402,5,3419.27,2,4,5,245,At Risk
13032,47,9,2843.55,4,5,4,454,Champions
13033,352,2,220.55,2,2,1,221,Lost
13034,50,3,922.68,4,3,3,433,Loyal Customers
13035,69,3,1364.2,3,3,4,334,Loyal Customers
13036,680,1,307.1,1,1,2,112,Lost
13037,133,12,3914.95,3,5,5,355,Loyal Customers
13038,75,3,908.46,3,3,3,333,Loyal Customers
13039,579,4,1010.73,1,3,3,133,At Risk
13040,4,2,676.99,5,2,3,523,Recent Customers
13041,446,4,799.13,1,3,3,133,At Risk
13042,593,3,1556.54,1,3,4,134,At Risk
13043,268,1,516.42,2,1,2,212,Lost
13044,286,11,4853.9,2,5,5,255,At Risk
13045,94,3,808.92,3,3,3,333,Loyal Customers
13046,26,3,949.25,4,3,3,433,Loyal Customers
13047,27,24,8795.16,4,5,5,455,Champions
13048,9,9,4084.21,5,5,5,555,Champions
13049,59,4,1408.24,4,3,4,434,Loyal Customers
13050,10,35,12344.53,5,5,5,555,Champions
13051,574,2,155.8,1,2,1,121,Lost
13052,207,7,3168.53,2,4,5,245,At Risk
13053,617,1,127.65,1,1,1,111,Lost
13055,73,4,2321.11,3,3,4,334,Loyal Customers
13056,546,1,209.48,1,1,1,111,Lost
13057,525,3,722.09,1,3,3,133,At Risk
13058,20,3,271.4,4,3,1,431,Potential Loyalist
13059,245,10,2303.17,2,5,4,254,At Risk
13060,249,1,307.53,2,1,2,212,Lost
13061,67,1,248.61,3,1,1,311,Potential Loyalist
13062,186,1,346.98,3,1,2,312,Potential Loyalist
13063,476,1,188.4,1,1,1,111,Lost
13064,8,6,1680.74,5,4,4,544,Champions
13065,368,5,1260.91,2,4,4,244,At Risk
13066,20,2,470.8,4,2,2,422,Recent Customers
13067,77,3,508.51,3,3,2,332,Potential Loyalist
13068,5,2,344,5,2,2,522,Recent Customers
13069,9,37,9402.89,5,5,5,555,Champions
13070,187,4,751.7,3,3,3,333,Loyal Customers
13071,607,1,129.22,1,1,1,111,Lost
13072,262,1,177.15,2,1,1,211,Lost
13073,406,2,418.08,2,2,2,222,Lost
13074,506,4,1378.74,1,3,4,134,At Risk
13075,125,1,919.61,3,1,3,313,Potential Loyalist
13076,453,1,135.4,1,1,1,111,Lost
13077,285,10,2912.84,2,5,4,254,At Risk
13078,5,56,28693.37,5,5,5,555,Champions
13079,17,5,389.18,5,4,2,542,Potential Loyalist
13080,174,4,280.73,3,3,1,331,Potential Loyalist
13081,7,28,59205.15,5,5,5,555,Champions
13082,121,21,7335.75,3,5,5,355,Loyal Customers
13083,71,2,284.07,3,2,1,321,Potential Loyalist
13084,487,1,122.4,1,1,1,111,Lost
13085,153,8,2433.28,3,4,4,344,Loyal Customers
13086,378,1,439.33,2,1,2,212,Lost
13087,721,1,313.64,1,1,2,112,Lost
13088,412,1,236.11,1,1,1,111,Lost
13089,3,201,112670.58,5,5,5,555,Champions
13090,4,24,14103.09,5,5,5,555,Champions
13091,23,3,2321.82,4,3,4,434,Loyal Customers
13092,66,12,2140.28,3,5,4,354,Loyal Customers
13093,271,55,54943.65,2,5,5,255,At Risk
13094,16,13,2433.12,5,5,4,554,Champions
13095,66,1,74.4,3,1,1,311,Potential Loyalist
13096,389,1,419.7,2,1,2,212,Lost
13097,28,28,13389.22,4,5,5,455,Champions
13098,5,25,26516.68,5,5,5,555,Champions
13099,94,1,207.36,3,1,1,311,Potential Loyalist
13101,229,4,695.4,2,3,3,233,At Risk
13102,3,36,11502.85,5,5,5,555,Champions
13103,35,3,709.64,4,3,3,433,Loyal Customers
13104,42,8,1369.62,4,4,4,444,Champions
13105,431,1,72,1,1,1,111,Lost
13106,128,2,603.46,3,2,2,322,Potential Loyalist
13107,39,9,5253.07,4,5,5,455,Champions
13108,368,2,1098.52,2,2,3,223,Lost
13109,55,3,1134.03,4,3,3,433,Loyal Customers
13110,26,12,2957.47,4,5,5,455,Champions
13111,714,1,321.88,1,1,2,112,Lost
13112,536,1,20.6,1,1,1,111,Lost
13113,10,36,18286.53,5,5,5,555,Champions
13114,726,1,234.38,1,1,1,111,Lost
13115,7,10,5494.7,5,5,5,555,Champions
13116,133,1,501.14,3,1,2,312,Potential Loyalist
13117,17,18,2643.81,5,5,4,554,Champions
13118,15,9,2415.41,5,5,4,554,Champions
13119,664,1,134.9,1,1,1,111,Lost
13120,234,1,30.6,2,1,1,211,Lost
13121,264,1,283.73,2,1,1,211,Lost
13122,89,2,922.39,3,2,3,323,Potential Loyalist
13123,468,2,506.75,1,2,2,122,Lost
13124,85,4,4782.45,3,3,5,335,Loyal Customers
13125,519,1,158.57,1,1,1,111,Lost
13126,40,12,3628.81,4,5,5,455,Champions
13127,73,1,259.17,3,1,1,311,Potential Loyalist
13128,626,1,263.5,1,1,1,111,Lost
13129,447,2,233.25,1,2,1,121,Lost
13130,89,1,64,3,1,1,311,Potential Loyalist
13131,18,7,3313.77,5,4,5,545,Champions
13132,257,1,77.3,2,1,1,211,Lost
13133,269,3,200.45,2,3,1,231,At Risk
13134,81,6,2475.23,3,4,4,344,Loyal Customers
13135,192,2,3371.45,3,2,5,325,Potential Loyalist
13136,51,13,6274.56,4,5,5,455,Champions
13137,6,16,7712.7,5,5,5,555,Champions
13138,17,7,1467.24,5,4,4,544,Champions
13139,11,8,8202.98,5,4,5,545,Champions
13140,103,5,1215.68,3,4,3,343,Loyal Customers
13141,80,17,7668.58,3,5,5,355,Loyal Customers
13142,14,1,307.09,5,1,2,512,Recent Customers
13143,580,1,405.1,1,1,2,112,Lost
13144,328,2,135.35,2,2,1,221,Lost
13145,35,7,1423.52,4,4,4,444,Champions
13146,21,1,228.91,4,1,1,411,Recent Customers
13147,5,4,712.8,5,3,3,533,Loyal Customers
13148,24,26,8621.81,4,5,5,455,Champions
13149,10,4,1676.06,5,3,4,534,Loyal Customers
13150,480,3,449.97,1,3,2,132,At Risk
13151,291,3,2580.74,2,3,4,234,At Risk
13152,412,7,2146.38,1,4,4,144,At Risk
13153,1,1,486.22,5,1,2,512,Recent Customers
13154,394,3,1624.84,2,3,4,234,At Risk
13155,28,6,1750.18,4,4,4,444,Champions
13156,381,3,1586.54,2,3,4,234,At Risk
13157,44,9,5687.36,4,5,5,455,Champions
13158,90,5,1508.18,3,4,4,344,Loyal Customers
13159,4,4,1437.85,5,3,4,534,Loyal Customers
13160,18,1,91.8,5,1,1,511,Recent Customers
13161,308,2,478.88,2,2,2,222,Lost
13162,117,16,9275.49,3,5,5,355,Loyal Customers
13163,605,1,17.65,1,1,1,111,Lost
13164,564,2,372.2,1,2,2,122,Lost
13165,41,3,1451.16,4,3,4,434,Loyal Customers
13166,278,2,884.18,2,2,3,223,Lost
13167,14,5,1125.15,5,4,3,543,Loyal Customers
13168,32,5,1875.31,4,4,4,444,Champions
13169,59,3,840.08,4,3,3,433,Loyal Customers
13170,22,1,116.01,4,1,1,411,Recent Customers
13171,17,3,468.41,5,3,2,532,Potential Loyalist
13172,395,1,69.6,2,1,1,211,Lost
13173,362,10,2451.64,2,5,4,254,At Risk
13174,11,12,9494.84,5,5,5,555,Champions
13175,578,2,831.45,1,2,3,123,Lost
13176,41,1,492.84,4,1,2,412,Recent Customers
13177,60,2,512.2,3,2,2,322,Potential Loyalist
13178,21,21,14059.19,4,5,5,455,Champions
13179,614,1,572.31,1,1,2,112,Lost
13180,602,1,86.1,1,1,1,111,Lost
13181,376,1,359.69,2,1,2,212,Lost
13182,40,1,121.18,4,1,1,411,Recent Customers
13183,3,15,7036.18,5,5,5,555,Champions
13184,10,10,1701.29,5,5,4,554,Champions
13185,263,1,71.4,2,1,1,211,Lost
13186,35,3,1575.89,4,3,4,434,Loyal Customers
13187,332,4,367.01,2,3,2,232,At Risk
13188,6,1,114.6,5,1,1,511,Recent Customers
13189,14,2,260.68,5,2,1,521,Recent Customers
13190,539,3,570.66,1,3,2,132,At Risk
13191,653,1,164.69,1,1,1,111,Lost
13192,90,6,2558.58,3,4,4,344,Loyal Customers
13193,56,1,117.88,4,1,1,411,Recent Customers
13194,131,2,472.78,3,2,2,322,Potential Loyalist
13195,410,1,172.38,1,1,1,111,Lost
13196,6,7,3068.84,5,4,5,545,Champions
13197,605,1,373.01,1,1,2,112,Lost
13198,5,8,4974.23,5,4,5,545,Champions
13199,3,66,16130.85,5,5,5,555,Champions
13200,14,4,870.09,5,3,3,533,Loyal Customers
13201,497,4,1240.61,1,3,4,134,At Risk
13202,389,7,1580.3,2,4,4,244,At Risk
13203,5,10,2648.25,5,5,4,554,Champions
13204,726,1,966.66,1,1,3,113,Lost
13205,438,1,2803.2,1,1,4,114,Lost
13206,395,13,8377.32,2,5,5,255,At Risk
13207,10,4,535.86,5,3,2,532,Potential Loyalist
13208,54,9,1988.5,4,5,4,454,Champions
13209,25,13,8509.51,4,5,5,455,Champions
13210,89,1,353.48,3,1,2,312,Potential Loyalist
13211,5,10,2729.32,5,5,4,554,Champions
13212,15,3,788.08,5,3,3,533,Loyal Customers
13213,52,11,3851.52,4,5,5,455,Champions
13214,413,7,3264.23,1,4,5,145,At Risk
13215,397,1,81.6,2,1,1,211,Lost
13216,263,1,333.74,2,1,2,212,Lost
13217,117,4,666.48,3,3,3,333,Loyal Customers
13218,122,1,62.64,3,1,1,311,Potential Loyalist
13219,613,1,76.23,1,1,1,111,Lost
13220,73,5,1336.09,3,4,4,344,Loyal Customers
13221,235,2,847.41,2,2,3,223,Lost
13222,572,1,88.5,1,1,1,111,Lost
13223,196,6,969.12,2,4,3,243,At Risk
13224,55,2,2155.95,4,2,4,424,Recent Customers
13225,55,15,14896.87,4,5,5,455,Champions
13226,268,2,312.46,2,2,2,222,Lost
13227,197,1,257.7,2,1,1,211,Lost
13228,76,1,358,3,1,2,312,Potential Loyalist
13229,221,1,160.95,2,1,1,211,Lost
13230,24,29,5963.52,4,5,5,455,Champions
13232,8,7,1357.6,5,4,4,544,Champions
13233,69,4,1176.46,3,3,3,333,Loyal Customers
13234,668,2,356.95,1,2,2,122,Lost
13235,207,1,1031.07,2,1,3,213,Lost
13236,20,2,744.85,4,2,3,423,Recent Customers
13237,383,1,643,2,1,3,213,Lost
13238,12,6,1006.63,5,4,3,543,Loyal Customers
13239,257,5,1594.69,2,4,4,244,At Risk
13240,91,8,1738.52,3,4,4,344,Loyal Customers
13241,407,1,115.58,1,1,1,111,Lost
13242,108,7,699.4,3,4,3,343,Loyal Customers
13243,199,5,1278.04,2,4,4,244,At Risk
13244,88,1,121.74,3,1,1,311,Potential Loyalist
13245,46,2,989.22,4,2,3,423,Recent Customers
13246,13,11,3387.43,5,5,5,555,Champions
13247,13,4,501.12,5,3,2,532,Potential Loyalist
13248,120,2,465.68,3,2,2,322,Potential Loyalist
13249,87,9,1608.93,3,5,4,354,Loyal Customers
13250,456,2,256.04,1,2,1,121,Lost
13251,397,1,252.68,2,1,1,211,Lost
13252,389,2,399.3,2,2,2,222,Lost
13253,152,4,2951.11,3,3,5,335,Loyal Customers
13254,371,1,51.41,2,1,1,211,Lost
13255,5,3,904.46,5,3,3,533,Loyal Customers
13257,431,1,149.75,1,1,1,111,Lost
13258,7,5,1035.18,5,4,3,543,Loyal Customers
13259,57,9,1433.38,4,5,4,454,Champions
13260,56,1,557.62,4,1,2,412,Recent Customers
13261,264,2,944.1,2,2,3,223,Lost
13262,258,3,573.45,2,3,2,232,At Risk
13263,4,38,8497.34,5,5,5,555,Champions
13264,438,1,722.56,1,1,3,113,Lost
13265,48,5,2107.66,4,4,4,444,Champions
13266,6,19,6135.04,5,5,5,555,Champions
13267,13,35,9457.06,5,5,5,555,Champions
13268,13,11,3214.69,5,5,5,555,Champions
13269,7,27,8558.02,5,5,5,555,Champions
13270,361,1,1180,2,1,3,213,Lost
13271,32,1,217.38,4,1,1,411,Recent Customers
13272,26,2,276.56,4,2,1,421,Recent Customers
13273,108,1,138.98,3,1,1,311,Potential Loyalist
13274,404,1,360.85,2,1,2,212,Lost
13275,379,2,241.66,2,2,1,221,Lost
13276,59,5,1939.26,4,4,4,444,Champions
13277,11,7,523.3,5,4,2,542,Potential Loyalist
13278,36,4,1435.85,4,3,4,434,Loyal Customers
13279,73,1,137.75,3,1,1,311,Potential Loyalist
13280,118,7,2322.63,3,4,4,344,Loyal Customers
13281,434,1,350.85,1,1,2,112,Lost
13282,13,4,1313.19,5,3,4,534,Loyal Customers
13283,55,4,373.36,4,3,2,432,Potential Loyalist
13284,326,1,201.19,2,1,1,211,Lost
13285,18,6,3364.59,5,4,5,545,Champions
13286,595,1,734.91,1,1,3,113,Lost
13287,598,3,781.59,1,3,3,133,At Risk
13288,438,5,927.61,1,4,3,143,At Risk
13289,719,1,307.95,1,1,2,112,Lost
13290,433,1,208.63,1,1,1,111,Lost
13291,151,11,3320.84,3,5,5,355,Loyal Customers
13292,34,5,994.51,4,4,3,443,Loyal Customers
13293,387,6,1192.94,2,4,3,243,At Risk
13294,185,3,1689.53,3,3,4,334,Loyal Customers
13295,355,4,1101.97,2,3,3,233,At Risk
13296,132,6,792.51,3,4,3,343,Loyal Customers
13297,3,7,4368.62,5,4,5,545,Champions
13299,264,3,1218.7,2,3,3,233,At Risk
13300,165,3,1285.51,3,3,4,334,Loyal Customers
13301,99,4,618.09,3,3,3,333,Loyal Customers
13302,150,2,159.2,3,2,1,321,Potential Loyalist
13303,395,1,61.72,2,1,1,211,Lost
13304,346,4,1217.99,2,3,3,233,At Risk
13305,17,15,3541.55,5,5,5,555,Champions
13306,425,1,53.65,1,1,1,111,Lost
13307,115,3,273.34,3,3,1,331,Potential Loyalist
13308,18,4,1670.37,5,3,4,534,Loyal Customers
13309,2,6,1706.37,5,4,4,544,Champions
13310,23,5,1541.2,4,4,4,444,Champions
13311,145,1,490.11,3,1,2,312,Potential Loyalist
13312,446,1,124.75,1,1,1,111,Lost
13313,17,12,3445.32,5,5,5,555,Champions
13314,59,2,589.47,4,2,2,422,Recent Customers
13315,684,1,310.26,1,1,2,112,Lost
13316,32,10,13191.57,4,5,5,455,Champions
13317,61,19,6486.09,3,5,5,355,Loyal Customers
13318,1,2,489.92,5,2,2,522,Recent Customers
13319,12,57,21773.4,5,5,5,555,Champions
13320,73,6,2228.1,3,4,4,344,Loyal Customers
13321,67,2,567.36,3,2,2,322,Potential Loyalist
13322,12,1,199.48,5,1,1,511,Recent Customers
13323,3,4,513.05,5,3,2,532,Potential Loyalist
13324,31,18,10513.47,4,5,5,455,Champions
13325,77,1,675.3,3,1,3,313,Potential Loyalist
13326,427,1,281.76,1,1,1,111,Lost
13327,34,20,9879.48,4,5,5,455,Champions
13328,311,1,1308.48,2,1,4,214,Lost
13329,27,8,5112.97,4,4,5,445,Champions
13330,88,6,2806.18,3,4,4,344,Loyal Customers
13331,397,1,262.4,2,1,1,211,Lost
13332,9,1,350.9,5,1,2,512,Recent Customers
13333,406,3,1015.74,2,3,3,233,At Risk
13334,77,5,6263.75,3,4,5,345,Loyal Customers
13336,72,1,795.12,3,1,3,313,Potential Loyalist
13337,541,1,1575.26,1,1,4,114,Lost
13338,153,4,2445.62,3,3,4,334,Loyal Customers
13339,196,1,860.12,2,1,3,213,Lost
13340,41,12,22100.56,4,5,5,455,Champions
13341,256,1,775.85,2,1,3,213,Lost
13343,173,1,353.43,3,1,2,312,Potential Loyalist
13344,63,3,2543.72,3,3,4,334,Loyal Customers
13345,283,1,389.5,2,1,2,212,Lost
13346,458,6,299.4,1,4,2,142,At Risk
13347,65,1,341.36,3,1,2,312,Potential Loyalist
13348,59,1,233.76,4,1,1,411,Recent Customers
13349,6,1,247.32,5,1,1,511,Recent Customers
13350,11,2,979.12,5,2,3,523,Recent Customers
13351,62,1,373.94,3,1,2,312,Potential Loyalist
13352,55,1,397.98,4,1,2,412,Recent Customers
13354,66,1,743.53,3,1,3,313,Potential Loyalist
13355,117,1,674.7,3,1,3,313,Potential Loyalist
13356,75,1,768.24,3,1,3,313,Potential Loyalist
13357,252,5,3838.36,2,4,5,245,At Risk
13358,264,1,439.03,2,1,2,212,Lost
13359,59,2,1043.31,4,2,3,423,Recent Customers
13360,427,4,1553.65,1,3,4,134,At Risk
13361,467,2,1450.5,1,2,4,124,Lost
13362,4,7,5394.07,5,4,5,545,Champions
13363,13,3,1723.86,5,3,4,534,Loyal Customers
13364,66,1,134.96,3,1,1,311,Potential Loyalist
13365,29,2,2225.37,4,2,4,424,Recent Customers
13366,45,1,56.16,4,1,1,411,Recent Customers
13367,427,1,510.2,1,1,2,112,Lost
13368,252,4,1121.5,2,3,3,233,At Risk
13369,361,1,616.56,2,1,3,213,Lost
13370,367,1,1509.74,2,1,4,214,Lost
13371,500,2,2297.66,1,2,4,124,Lost
13372,85,1,378.64,3,1,2,312,Potential Loyalist
13373,56,6,7587.19,4,4,5,445,Champions
13374,410,2,422.8,1,2,2,122,Lost
13375,84,2,1792.23,3,2,4,324,Potential Loyalist
13376,94,3,1019.76,3,3,3,333,Loyal Customers
13377,392,2,1552.88,2,2,4,224,Lost
13379,21,3,572.56,4,3,2,432,Potential Loyalist
13380,428,1,62.4,1,1,1,111,Lost
13381,27,12,8224.37,4,5,5,455,Champions
13382,276,5,1387.58,2,4,4,244,At Risk
13383,539,1,305.28,1,1,2,112,Lost
13384,26,11,6680.83,4,5,5,455,Champions
13385,325,1,534.57,2,1,2,212,Lost
13386,410,2,835.46,1,2,3,123,Lost
13387,412,1,189.44,1,1,1,111,Lost
13388,127,3,1185.65,3,3,3,333,Loyal Customers
13389,6,3,797.96,5,3,3,533,Loyal Customers
13390,70,1,544.08,3,1,2,312,Potential Loyalist
13391,199,1,59.8,2,1,1,211,Lost
13392,672,1,91.14,1,1,1,111,Lost
13393,579,4,1131.45,1,3,3,133,At Risk
13394,49,18,6319.6,4,5,5,455,Champions
13395,180,3,1180.23,3,3,3,333,Loyal Customers
13396,24,2,1360.99,4,2,4,424,Recent Customers
13397,68,10,3191.87,3,5,5,355,Loyal Customers
13398,187,2,670.34,3,2,3,323,Potential Loyalist
13399,459,3,275.4,1,3,1,131,At Risk
13400,578,1,310.83,1,1,2,112,Lost
13402,122,4,1535.13,3,3,4,334,Loyal Customers
13403,13,3,229.5,5,3,1,531,Potential Loyalist
13404,208,1,217.81,2,1,1,211,Lost
13405,69,6,1213.81,3,4,3,343,Loyal Customers
13406,422,2,568.92,1,2,2,122,Lost
13407,574,3,2244.7,1,3,4,134,At Risk
13408,3,104,50870.62,5,5,5,555,Champions
13410,19,9,2201.96,5,5,4,554,Champions
13411,102,1,213.55,3,1,1,311,Potential Loyalist
13412,615,1,487.35,1,1,2,112,Lost
13413,635,6,429.44,1,4,2,142,At Risk
13414,129,6,2494.14,3,4,4,344,Loyal Customers
13415,468,4,800.67,1,3,3,133,At Risk
13416,39,3,940.8,4,3,3,433,Loyal Customers
13417,200,5,1264.66,2,4,4,244,At Risk
13418,7,31,12233.6,5,5,5,555,Champions
13419,59,1,221.06,4,1,1,411,Recent Customers
13420,145,2,159.85,3,2,1,321,Potential Loyalist
13421,35,8,4103.12,4,4,5,445,Champions
13422,59,1,2626.3,4,1,4,414,Recent Customers
13423,424,1,217.03,1,1,1,111,Lost
13424,445,1,572.77,1,1,2,112,Lost
13425,103,5,3403.63,3,4,5,345,Loyal Customers
13426,5,21,7875.6,5,5,5,555,Champions
13427,15,6,1006.53,5,4,3,543,Loyal Customers
13428,5,3,499.98,5,3,2,532,Potential Loyalist
13429,6,4,1006.8,5,3,3,533,Loyal Customers
13430,14,2,679.45,5,2,3,523,Recent Customers
13431,62,8,3316.24,3,4,5,345,Loyal Customers
13432,566,2,439.1,1,2,2,122,Lost
13433,496,4,658.32,1,3,3,133,At Risk
13434,69,5,1666.86,3,4,4,344,Loyal Customers
13435,19,8,4032.93,5,4,5,545,Champions
13437,9,7,3408.06,5,4,5,545,Champions
13438,542,1,46.5,1,1,1,111,Lost
13439,250,3,986.61,2,3,3,233,At Risk
13440,419,7,1295.25,1,4,4,144,At Risk
13441,87,2,720.9,3,2,3,323,Potential Loyalist
13442,662,3,419.87,1,3,2,132,At Risk
13443,444,6,1280.16,1,4,4,144,At Risk
13444,370,2,631.68,2,2,3,223,Lost
13445,621,1,241.9,1,1,1,111,Lost
13446,425,11,3881.89,1,5,5,155,At Risk
13447,18,3,1129.14,5,3,3,533,Loyal Customers
13448,12,13,9240.87,5,5,5,555,Champions
13449,19,1,291.88,5,1,2,512,Recent Customers
13450,22,13,4120.04,4,5,5,455,Champions
13451,21,11,7190.92,4,5,5,455,Champions
13452,254,3,729.8,2,3,3,233,At Risk
13453,161,3,781.69,3,3,3,333,Loyal Customers
13454,636,1,219.87,1,1,1,111,Lost
13455,20,6,2905.93,4,4,4,444,Champions
13456,13,6,1766.72,5,4,4,544,Champions
13457,684,2,148.22,1,2,1,121,Lost
13458,2,16,11959.27,5,5,5,555,Champions
13459,620,2,1160.41,1,2,3,123,Lost
13460,24,2,183.44,4,2,1,421,Recent Customers
